Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.88     0.00       18     0.00     0.00  TERIProxy<ERIList>::TERIProxy(ERIList&, int, int)
  0.00      0.88     0.00       18     0.00     0.00  EnergyLevel::GetOccupation() const
  0.00      0.88     0.00       17     0.00     0.00  Triangle::Triangle(int)
  0.00      0.88     0.00       17     0.00     0.00  Triangle::~Triangle()
  0.00      0.88     0.00       17     0.00     0.00  cow_array<double>::COW()
  0.00      0.88     0.00       17     0.00     0.00  HartreeFockVxc::DependsOnChargeDensity() const
  0.00      0.88     0.00       17     0.00     0.00  Kinetic::DependsOnChargeDensity() const
  0.00      0.88     0.00       17     0.00     0.00  ExactVee::DependsOnChargeDensity() const
  0.00      0.88     0.00       17     0.00     0.00  ExactVen::DependsOnChargeDensity() const
  0.00      0.88     0.00       16     0.00     0.00  void evx<double>(char*, char*, char*, int*, double*, int*, double*, double*, int*, int*, double*, int*, double*, double*, int*, double*, int*, int*, int*, int*)
  0.00      0.88     0.00       16     0.00     0.00  ContractedGaussianRF::~ContractedGaussianRF()
  0.00      0.88     0.00       15     0.00     0.00  Matrix<double>::Matrix(unsigned long, unsigned long)
  0.00      0.88     0.00       15     0.00     0.00  testing::internal::RangeGenerator<int, int>::Iterator::BaseGenerator() const
  0.00      0.88     0.00       15     0.00     0.00  testing::internal::RangeGenerator<int, int>::Iterator::Equals(testing::internal::ParamIteratorInterface<int> const&) const
  0.00      0.88     0.00       15     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      0.88     0.00       14     0.00     0.00  gtest_MoleculesDFTPolarizedDFTMoleculeTester_EvalGenerateName_(testing::TestParamInfo<int> const&)
  0.00      0.88     0.00       14     0.00     0.00  gtest_AtomsSemiDFTPolarizedSemiHartreeFockAtomTester_EvalGenerateName_(testing::TestParamInfo<int> const&)
  0.00      0.88     0.00       14     0.00     0.00  Gaussian94RFR::ReadLs()
  0.00      0.88     0.00       14     0.00     0.00  Gaussian94RFR::ReadNext(Atom const&)
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::RangeGenerator<int, int>::Iterator::Advance()
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::TestMetaFactory<SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test>::CreateTestFactory(int)
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::ParameterizedTestFactory<SemiHartreeFockAtomTester_AtomsSemiDFTPolarized_Test>::~ParameterizedTestFactory()
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Advance()
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::RangeGenerator<int, int>::Iterator::Current() const
  0.00      0.88     0.00       14     0.00     0.00  testing::internal::ValuesInIteratorRangeGenerator<int>::Iterator::Current() const
  0.00      0.88     0.00       14     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0]
  0.00      0.88     0.00       12     0.00     0.00  MakePolarizations(std::vector<int, std::allocator<int> > const&)
  0.00      0.88     0.00       12     0.00     0.00  BasisFunctionBlock::~BasisFunctionBlock()
  0.00      0.88     0.00       12     0.00     0.00  Matrix<double>::operator=(Matrix<double> const&)
  0.00      0.88     0.00       12     0.00     0.00  Gaussian94RFR::GetLs() const
  0.00      0.88     0.00       12     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0]
  0.00      0.88     0.00       11     0.00     0.00  MakeAllPolarizations(int)
  0.00      0.88     0.00       11     0.00     0.00  gtest_FileIOSTLTesting_EvalGenerateName_(testing::TestParamInfo<StreamableObject::Mode> const&)
  0.00      0.88     0.00       10     0.00     0.00  ContractedGaussianRF::ContractedGaussianRF(ContractedGaussianRF const&)
  0.00      0.88     0.00       10     0.00     0.01  ContractedGaussianRF::GetNormalization(Polarization const&) const
  0.00      0.88     0.00       10     0.00     0.00  std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, unsigned long> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::find(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
  0.00      0.88     0.00       10     0.00     0.00  virtual thunk to HamiltonianTermImplementation::Read(std::istream&)
  0.00      0.88     0.00        9     0.00     0.00  void ReIndex<Orbital>(std::vector<Orbital*, std::allocator<Orbital*> >&, std::vector<int, std::allocator<int> >)
  0.00      0.88     0.00        9     0.00     0.00  CompositeCD::Insert(ChargeDensity*)
  0.00      0.88     0.00        9     0.00     0.00  CompositeCD::CompositeCD()
  0.00      0.88     0.00        9     0.00     0.00  ExactIrrepCD<double>::ExactIrrepCD(SMatrix<double> const&, rc_ptr<BasisSet const> const&, Spin const&)
  0.00      0.88     0.00        9     0.00     0.00  ElectronDumper::DumpInElectrons(double)
  0.00      0.88     0.00        9     0.00     0.00  ElectronDumper::MakeEnergyLevels()
  0.00      0.88     0.00        9     0.00     0.00  ElectronDumper::Add(OrbitalGroup*)
  0.00      0.88     0.00        9     0.00     0.00  ElectronDumper::ElectronDumper(double, double)
  0.00      0.88     0.00        9     0.00     0.00  FermiThermalizer::FermiThermalizer(optr_vector1<EnergyLevel*> const&, double, double)
  0.00      0.88     0.00        9     0.00     0.00  IrrepWaveFunction::UpdateElectronDumper(ElectronDumper&)
  0.00      0.88     0.00        9     0.00     0.00  WaveFunctionGroup::UpdateElectronDumper(ElectronDumper&)
  0.00      0.88     0.00        9     0.00     0.00  MasterUnPolarizedWF::UpdateElectronDumper(ElectronDumper&)
  0.00      0.88     0.00        9     0.00     0.00  HamiltonianImplementation::UseChargeDensity(ChargeDensity const*)
  0.00      0.88     0.00        9     0.00     0.00  HeapDB<double>::GetExchange4C(TBasisSet<double> const*)
  0.00      0.88     0.00        9     0.00    88.60  HeapDB<double>::GetRepulsion4C(TBasisSet<double> const*)
  0.00      0.88     0.00        9     0.00     0.00  SMatrix<double>::SMatrix(SMatrix<double> const&)
  0.00      0.88     0.00        9     0.00     0.00  CompositeCD::GetExchange(BasisSet const*) const
  0.00      0.88     0.00        9     0.00    88.60  CompositeCD::GetRepulsion(BasisSet const*) const
  0.00      0.88     0.00        9     0.00     0.00  ExactIrrepCD<double>::GetExchange(BasisSet const*) const
  0.00      0.88     0.00        9     0.00    88.60  ExactIrrepCD<double>::GetRepulsion(BasisSet const*) const
  0.00      0.88     0.00        9     0.00     0.00  HartreeFockVxc::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const
  0.00      0.88     0.00        9     0.00     0.00  IrrepWaveFunction::GetChargeDensity(Spin) const
  0.00      0.88     0.00        9     0.00     0.00  WaveFunctionGroup::GetChargeDensity(Spin) const
  0.00      0.88     0.00        9     0.00     0.00  MasterUnPolarizedWF::GetChargeDensity(Spin) const
  0.00      0.88     0.00        9     0.00     0.00  TBasisSetImplementation<double>::GetExchange(SMatrix<double> const&, TBasisSet<double> const*) const
  0.00      0.88     0.00        9     0.00    88.60  TBasisSetImplementation<double>::GetRepulsion(SMatrix<double> const&, TBasisSet<double> const*) const
  0.00      0.88     0.00        9     0.00     0.00  Vector<double>::SubVector(VecLimits const&) const
  0.00      0.88     0.00        9     0.00    88.60  ExactVee::CalculateHamiltonianMatrix(BasisSet const*, Spin const&) const
  0.00      0.88     0.00        9     0.00     0.00  ExactVnn::DependsOnChargeDensity() const
  0.00      0.88     0.00        9     0.00     0.00  void std::vector<ChargeDensity*, std::allocator<ChargeDensity*> >::_M_realloc_insert<ChargeDensity* const&>(__gnu_cxx::__normal_iterator<ChargeDensity**, std::vector<ChargeDensity*, std::allocator<ChargeDensity*> > >, ChargeDensity* const&)
  0.00      0.88     0.00        9     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [clone .constprop.0]
  0.00      0.88     0.00        9     0.00     0.00  void std::__insertion_sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>)
  0.00      0.88     0.00        9     0.00     0.00  void std::__introsort_loop<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, long, __gnu_cxx::__ops::_Iter_comp_iter<ElectronDumper::MakeEnergyLevels()::{lambda(int, int)#1}>)
  0.00      0.88     0.00        9     0.00     0.00  virtual thunk to OrbitalGroupImplementation::end()
  0.00      0.88     0.00        9     0.00     0.00  virtual thunk to OrbitalGroupImplementation::begin()
  0.00      0.88     0.00        8     0.00     0.00  gtest_AtomsSemiDFTPolarizedSemiHartreeFockAtomTester_EvalGenerator_()
  0.00      0.88     0.00        8     0.00     0.00  TotalEnergy::TotalEnergy()
  0.00      0.88     0.00        8     0.00     0.00  LASolverCommon<double>::MakeSymmetric(Matrix<double>&, char const*)
  0.00      0.88     0.00        8     0.00    74.07  IrrepWaveFunction::DoSCFIteration(Hamiltonian&)
  0.00      0.88     0.00        8     0.00    74.07  WaveFunctionGroup::DoSCFIteration(Hamiltonian&)
  0.00      0.88     0.00        8     0.00     0.00  MasterUnPolarizedWF::DoSCFIteration(Hamiltonian&)
  0.00      0.88     0.00        8     0.00     0.00  UnPolarizedSCFIterator::DumpElectrons(WaveFunction*, double)
  0.00      0.88     0.00        8     0.00     0.00  OrbitalGroupImplementation::OrbitalGroupImplementation(rc_ptr<BasisSet const> const&)
  0.00      0.88     0.00        8     0.00     0.00  TOrbitalGroupImplementation<double>::TOrbitalGroupImplementation(rc_ptr<BasisSet const> const&, Matrix<double> const&, Vector<double> const&, Spin const&)
  0.00      0.88     0.00        8     0.00     0.00  oml::LapackEigenSolver<double>::Solve(Matrix<double> const&, double, int)
  0.00      0.88     0.00        8     0.00     0.00  oml::LapackEigenSolver<double>::SolveAll(Matrix<double> const&, double)
  0.00      0.88     0.00        8     0.00     0.00  IDRef<BasisSet const>::IDRef(BasisSet const*)
  0.00      0.88     0.00        8     0.00     0.00  SMatrix<double>::SMatrix(Matrix<double> const&, double)
  0.00      0.88     0.00        8     0.00     0.00  ElectronDumper::GetFermiEnergy() const
  0.00      0.88     0.00        8     0.00     6.47  HartreeFockVxc::GetEnergy(TotalEnergy&) const
  0.00      0.88     0.00        8     0.00     0.00  LASolverLapackCommon<double>::Solve(SMatrix<double> const&) const
  0.00      0.88     0.00        8     0.00     0.11  TBasisSetImplementation<double>::GetLASolver() const
  0.00      0.88     0.00        8     0.00    74.07  TBasisSetImplementation<double>::CreateOrbitals(rc_ptr<BasisSet const> const&, Hamiltonian const*, Spin const&) const
  0.00      0.88     0.00        8     0.00    25.88  HamiltonianImplementation::GetTotalEnergy() const
  0.00      0.88     0.00        8     0.00    73.96  HamiltonianImplementation::BuildHamiltonian(BasisSet const*, Spin const&) const
  0.00      0.88     0.00        8     0.00     0.00  TOrbitalGroupImplementation<double>::GetChargeDensity(Spin) const
  0.00      0.88     0.00        8     0.00     0.00  TOrbitalGroupImplementation<double>::CalculateDensityMatrix() const
  0.00      0.88     0.00        8     0.00     6.47  Kinetic::GetEnergy(TotalEnergy&) const
  0.00      0.88     0.00        8     0.00     6.47  ExactVee::GetEnergy(TotalEnergy&) const
  0.00      0.88     0.00        8     0.00     6.47  ExactVen::GetEnergy(TotalEnergy&) const
  0.00      0.88     0.00        8     0.00     0.00  ExactVnn::GetEnergy(TotalEnergy&) const
  0.00      0.88     0.00        8     0.00     0.00  virtual thunk to GaussianRF::Write(std::ostream&) const
  0.00      0.88     0.00        8     0.00     0.00  virtual thunk to OrbitalGroupImplementation::begin() const
  0.00      0.88     0.00        7     0.00     0.00  gtest_AtomsDFTPolarizedDFTAtomTester_EvalGenerateName_(testing::TestParamInfo<int> const&)
  0.00      0.88     0.00        7     0.00     0.00  gtest_AtomsHFPolarizedHartreeFockAtomTester_EvalGenerateName_(testing::TestParamInfo<int> const&)
  0.00      0.88     0.00        7     0.00     0.00  CompositeCD::MixIn(ChargeDensity const&, double)
  0.00      0.88     0.00        7     0.00     0.00  ExactIrrepCD<double>::MixIn(ChargeDensity const&, double)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::TestMetaFactory<DFTAtomTester_AtomsDFTPolarized_Test>::CreateTestFactory(int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::TestMetaFactory<HartreeFockAtomTester_AtomsHFPolarized_Test>::CreateTestFactory(int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::TestMetaFactory<DFTMoleculeTester_MoleculesDFTPolarized_Test>::CreateTestFactory(int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::TestMetaFactory<HartreeFockMoleculeTester_MoleculesHFPolarized_Test>::CreateTestFactory(int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::SuiteApiResolver<PersistanceTests>::GetSetUpCaseOrSuite(char const*, int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::SuiteApiResolver<PersistanceTests>::GetTearDownCaseOrSuite(char const*, int)
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::ParameterizedTestFactory<DFTAtomTester_AtomsDFTPolarized_Test>::~ParameterizedTestFactory()
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::ParameterizedTestFactory<HartreeFockAtomTester_AtomsHFPolarized_Test>::~ParameterizedTestFactory()
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::ParameterizedTestFactory<DFTMoleculeTester_MoleculesDFTPolarized_Test>::~ParameterizedTestFactory()
  0.00      0.88     0.00        7     0.00     0.00  testing::internal::ParameterizedTestFactory<HartreeFockMoleculeTester_MoleculesHFPolarized_Test>::~ParameterizedTestFactory()
  0.00      0.88     0.00        7     0.00     0.00  CompositeCD::GetChangeFrom(ChargeDensity const&) const
  0.00      0.88     0.00        7     0.00     0.00  TotalEnergy::GetVirial() const
  0.00      0.88     0.00        7     0.00     0.00  ExactIrrepCD<double>::GetChangeFrom(ChargeDensity const&) const
  0.00      0.88     0.00        7     0.00    25.88  SCFIteratorImplementation::DisplayEnergies(int, double, double, double) const
  0.00      0.88     0.00        7     0.00     0.00  virtual thunk to TOrbitalGroupImplementation<double>::~TOrbitalGroupImplementation()
